[Plate: ]
Time [s]: 0
  162335	  158826	  163681	  153652	  171500	  172119	  167714	  183099	  149846	  162174	  156625	  164397
  136868	  160489	  169990	  171152	  171740	  177352	  173013	  159959	  166310	  170101	  169339	  146767
  160825	  168316	  160662	  137894	  168701	  154048	  172939	  167519	  171862	  207098	  168536	  163969
  159955	  163728	  161090	  171115	  154721	  163499	  160067	  163618	  165054	  160437	  161204	  162705
  147202	  145285	  158220	  149628	  167895	  159157	  163388	  160508	  156979	  176109	  165844	  155239
  148795	  154264	  166349	  158121	  156266	  159019	  156892	  155645	  148292	  165794	  171393	  156482
  154862	  140306	  157348	  160299	  152181	  148700	  156444	  160854	  161442	  167413	  166723	  154869
  147787	  147991	  146078	  161636	  148770	  160308	  155230	  169390	  152607	  165068	  157373	  159477

Time [s]: 1920
  157625	  150484	  164493	  150106	  172351	  172909	  174142	  185669	  153641	  168761	  152422	  161534
  150471	  167990	  164013	  169517	  161368	  193049	  154843	  171412	  175846	  165326	  160971	  151914
  157293	  169380	  162784	  138535	  171795	  170409	  176423	  181249	  179067	  197428	  169953	  164884
  159875	  164400	  151350	  162957	  167990	  172536	  175457	  171346	  170350	  157451	  161100	  155618
  156391	  151977	  165193	  162971	  167007	  163847	  166766	  160912	  164176	  166835	  158227	  159353
  143503	  157618	  166378	  145480	  168487	  159005	  161883	  171353	  159040	  165797	  162039	  165507
  150820	  150060	  149506	  163520	  151567	  150663	  150883	  163535	  156698	  174275	  159879	  153700
  145659	  144462	  152437	  148240	  151753	  155998	  166365	  169999	  158605	  166136	  167204	  153627

Time [s]: 2040
  155791	  163226	  172624	  150878	  164178	  174055	  171594	  190260	  152560	  169629	  161299	  171623
  151285	  172451	  171155	  186889	  179571	  189548	  175811	  172009	  188179	  164008	  164980	  150171
  159061	  165267	  156410	  146348	  177466	  167890	  182373	  176088	  186871	  211962	  167557	  173725
  162277	  157415	  162648	  173289	  169186	  168610	  174169	  172602	  170315	  175069	  153085	  161397
  156599	  162492	  173662	  166759	  173871	  174537	  170644	  169475	  169306	  169304	  162660	  170497
  141634	  156341	  171363	  165852	  158208	  162811	  155178	  166076	  172331	  164917	  175305	  155630
  158790	  152272	  150640	  153545	  158252	  161489	  156914	  156533	  167234	  167973	  156099	  150710
  155066	  147586	  150424	  155235	  149327	  162304	  171357	  167731	  160203	  176576	  173670	  164232

Time [s]: 2160
  174427	  164662	  168496	  154245	  179893	  173928	  167356	  189880	  153036	  172133	  167470	  176432
  163776	  184661	  190900	  180852	  174871	  196168	  174444	  169990	  175896	  176192	  163793	  153261
  162452	  167007	  167297	  160085	  174736	  175530	  185242	  180594	  194089	  200620	  175720	  175941
  162853	  163958	  176613	  165100	  170257	  178851	  179580	  169688	  179963	  174321	  156588	  163842
  154112	  163255	  164483	  163399	  179725	  165209	  170557	  172334	  168581	  167568	  161783	  164035
  150711	  164588	  188264	  165595	  161340	  164366	  163145	  167132	  165562	  164877	  170004	  164628
  151620	  165942	  154712	  162081	  153270	  162012	  166680	  161931	  170483	  173047	  160786	  148732
  141626	  152495	  153887	  159154	  152974	  149392	  162550	  168651	  168450	  180432	  168301	  160887

Time [s]: 2280
  157160	  172268	  168788	  148357	  173063	  178511	  174642	  199622	  154436	  175659	  158499	  171005
  154206	  176178	  183542	  186563	  174108	  202126	  174157	  184904	  184556	  177913	  172294	  154137
  159137	  171723	  172686	  163826	  190656	  174528	  198390	  177997	  180073	  211323	  176321	  184096
  177292	  165681	  170232	  181398	  184812	  182792	  178017	  189145	  182962	  172793	  165471	  169564
  151624	  162298	  170958	  158741	  177292	  180401	  171431	  173143	  181471	  186543	  164576	  174504
  147922	  154222	  163586	  160301	  164551	  171032	  180832	  159744	  178167	  178805	  178091	  174776
  157655	  150869	  163871	  164188	  153556	  153595	  161808	  172574	  173496	  181413	  164146	  172621
  142497	  151898	  156379	  160966	  155059	  170284	  163782	  177669	  162551	  176850	  169775	  162907

Time [s]: 2400
  162927	  167775	  170980	  159448	  182404	  191874	  183862	  186092	  158337	  169532	  168386	  175842
  155431	  189221	  182135	  178966	  187962	  196241	  177619	  190574	  187726	  177716	  174202	  161089
  177009	  168917	  169606	  156326	  189535	  178018	  201962	  193216	  186861	  214427	  182158	  167926
  176201	  178252	  166827	  174565	  181490	  190749	  178081	  184096	  185278	  176485	  166811	  176799
  160694	  178784	  178261	  171569	  177371	  178135	  182128	  172576	  180628	  180008	  178358	  165215
  153495	  163925	  181284	  171325	  176733	  174263	  178286	  171373	  174375	  175386	  186775	  162047
  159789	  153809	  156088	  166210	  153118	  167651	  168748	  172063	  175127	  187257	  152258	  167415
  164141	  143067	  164053	  154388	  161634	  161637	  165860	  166592	  171280	  171473	  173251	  165032

Time [s]: 2520
  169892	  169153	  172524	  158573	  176843	  192380	  171226	  193419	  154624	  171355	  161947	  177301
  172840	  177842	  181854	  202544	  176870	  207525	  175058	  188964	  185453	  165802	  171256	  147270
  184506	  177535	  169903	  158263	  190845	  182994	  186524	  193583	  176294	  217782	  188197	  178496
  175255	  176291	  170453	  179424	  175910	  201425	  183214	  185948	  180182	  177693	  173147	  170014
  161548	  182743	  172370	  172926	  189971	  177523	  190675	  173807	  176000	  167479	  176287	  161692
  157054	  172307	  185069	  165120	  173688	  183088	  187777	  182921	  182879	  173814	  181981	  182300
  166262	  158424	  157606	  161336	  167969	  171103	  171884	  165498	  185550	  180727	  156943	  175550
  148951	  155105	  170115	  162165	  156769	  164742	  174854	  179450	  180257	  179281	  178819	  168055

Time [s]: 2640
  159909	  172516	  167877	  154395	  183214	  187173	  172013	  200595	  159689	  179597	  165248	  178511
  163257	  189345	  191923	  190598	  185493	  196021	  181700	  182073	  193704	  157494	  175622	  147529
  172541	  177196	  164905	  162308	  183019	  184256	  209710	  191729	  180115	  223635	  187100	  183845
  177719	  178012	  190820	  178340	  177592	  196476	  184832	  185774	  189098	  196842	  166696	  174343
  156829	  170027	  179579	  184843	  192341	  177171	  184898	  183361	  165803	  170288	  175026	  170329
  153817	  171479	  179074	  173117	  173398	  170851	  178364	  173866	  179941	  183802	  184801	  179504
  166064	  161229	  171692	  169602	  167966	  162856	  160757	  172966	  185167	  186228	  165889	  172216
  152110	  153342	  163016	  162646	  166637	  173782	  174888	  175222	  171949	  179617	  178563	  175532

Time [s]: 2760
  175767	  168155	  156521	  159860	  186180	  187909	  182445	  202263	  162259	  187716	  171167	  176431
  168304	  184411	  189386	  185534	  181021	  199154	  176752	  189701	  196932	  173831	  170461	  162094
  185216	  175114	  170610	  162264	  191590	  181430	  206958	  193578	  190476	  219453	  195664	  186292
  171318	  182755	  179897	  171594	  171851	  197241	  190690	  180154	  177179	  194242	  173545	  172333
  158957	  186778	  179484	  174407	  183267	  187330	  186423	  179708	  179033	  179965	  172543	  176764
  157631	  175189	  180825	  169683	  186581	  184547	  174734	  182017	  182324	  189756	  187256	  183356
  162996	  154536	  167391	  178947	  167079	  167773	  172116	  165044	  184397	  187071	  166297	  166619
  152763	  159718	  170218	  169483	  161645	  183460	  180842	  184154	  175367	  177455	  187593	  175273

Time [s]: 2880
  168863	  167593	  168726	  165277	  184302	  188914	  198689	  210216	  156210	  188919	  167185	  180283
  169504	  190556	  184829	  189638	  182504	  209045	  180473	  190509	  197193	  175539	  181093	  164775
  186744	  178824	  189648	  165578	  204363	  185554	  201578	  186940	  193323	  226474	  193487	  176390
  190870	  178209	  179596	  180676	  184130	  193621	  184061	  198379	  195357	  189345	  174774	  174042
  167122	  178997	  188153	  180460	  193289	  188180	  181410	  177713	  178485	  179028	  180002	  187198
  164383	  184691	  185333	  179104	  181289	  190077	  173903	  174953	  182960	  182556	  187049	  173772
  168316	  162630	  169387	  175102	  176181	  170430	  177474	  177062	  188955	  183566	  171152	  180092
  162645	  157076	  149364	  167558	  154773	  176711	  179795	  176861	  170791	  190811	  182011	  168838

Time [s]: 3000
  171757	  175896	  165089	  148795	  178538	  204580	  195479	  209146	  156532	  178809	  173677	  185256
  178661	  183504	  185233	  199560	  186308	  208572	  178281	  188802	  205453	  170523	  192199	  156725
  186758	  172584	  176719	  168757	  199184	  187748	  197950	  194675	  199197	  225220	  185407	  190963
  189475	  183138	  182654	  178578	  194430	  192748	  189929	  195147	  188582	  197658	  176646	  173335
  178645	  193408	  190111	  174185	  200690	  185133	  184578	  183900	  178735	  187966	  185095	  177098
  155498	  170900	  187531	  183740	  185500	  189358	  183632	  178598	  186066	  190320	  181075	  178433
  160597	  165576	  176322	  187059	  177553	  178829	  176494	  175882	  166384	  188392	  175370	  173031
  165726	  159457	  171988	  166626	  173636	  193544	  182125	  186564	  167451	  185060	  180168	  180580

Time [s]: 3120
  170196	  166636	  167287	  159450	  183912	  191057	  193205	  211630	  155476	  189313	  168605	  173348
  171238	  181787	  196036	  183766	  182710	  205163	  177155	  190582	  195518	  184402	  187417	  177571
  186772	  175764	  180364	  164533	  210487	  189525	  197309	  200324	  191394	  219192	  191609	  174355
  179398	  184837	  185812	  177686	  182050	  195729	  199965	  198805	  194550	  188610	  174196	  186459
  163328	  192409	  180032	  182284	  199488	  177720	  191130	  177550	  186753	  190733	  183837	  182172
  163951	  180014	  179978	  172206	  179971	  181661	  182666	  177461	  187943	  181199	  184798	  185912
  167036	  162853	  172652	  185759	  168204	  168894	  176488	  175484	  176716	  195827	  162982	  170071
  154952	  167228	  163342	  167956	  167909	  189624	  177499	  182766	  179095	  176364	  190870	  181230

Time [s]: 3240
  176155	  164790	  162387	  158285	  187893	  194452	  184296	  208253	  157208	  182870	  165615	  186515
  166222	  196327	  188273	  196764	  183450	  207827	  191711	  203163	  192850	  175089	  187688	  160183
  185129	  169775	  172682	  159978	  201547	  192118	  211969	  195317	  191732	  227273	  195300	  184176
  191007	  183953	  187519	  177777	  188828	  191643	  199986	  183750	  197910	  182915	  176628	  175094
  172468	  194799	  184613	  180454	  200915	  186701	  191714	  190582	  187782	  194096	  179668	  183793
  155748	  169552	  180045	  178392	  184949	  197736	  183436	  182429	  179240	  183704	  185058	  179415
  165365	  157334	  164931	  174192	  174022	  170349	  182755	  175608	  183096	  203010	  166584	  184283
  159436	  166521	  172651	  174483	  168343	  192458	  181660	  185695	  173751	  193138	  184420	  182869

Time [s]: 3360
  175901	  171533	  176525	  148892	  182322	  201529	  188605	  202627	  152942	  193694	  170001	  175404
  157753	  172711	  195699	  187104	  178265	  217008	  186016	  179947	  204080	  171795	  182842	  172982
  194791	  186111	  192782	  165786	  201183	  190290	  210462	  198952	  199860	  222583	  200444	  181210
  186729	  181163	  182498	  187987	  182530	  198079	  194004	  196053	  192548	  198885	  176325	  166537
  174032	  195386	  180555	  189157	  196732	  185975	  187258	  191374	  190063	  192125	  185080	  188527
  158064	  179152	  183225	  184437	  182108	  188282	  184884	  194095	  176773	  189683	  190804	  181398
  167276	  168069	  164229	  179338	  173859	  176994	  171700	  167617	  178800	  199068	  165838	  176435
  160673	  156915	  170194	  170729	  170781	  188937	  188929	  189588	  179734	  184270	  190658	  177319

Time [s]: 3480
  167283	  173010	  171353	  161658	  185699	  191891	  180335	  217605	  161647	  182877	  173930	  196139
  161668	  188612	  197131	  194900	  188625	  209713	  186744	  184458	  200905	  197501	  186640	  167578
  189408	  194181	  177552	  173332	  202552	  201383	  199787	  200464	  194282	  233425	  186802	  191220
  177023	  182705	  193319	  190529	  191612	  197427	  209489	  189533	  200737	  186299	  171492	  178057
  171466	  200550	  178753	  182985	  203881	  196937	  182621	  187058	  194064	  187621	  176796	  180469
  165507	  178696	  195280	  182297	  193791	  195006	  183095	  177841	  186061	  180148	  183773	  189943
  155554	  175365	  166055	  181222	  187382	  172579	  171197	  178202	  185782	  198206	  153436	  171564
  159381	  161498	  161104	  171536	  162340	  178532	  188625	  180462	  179706	  192457	  192009	  181760

Time [s]: 3600
  176608	  172885	  175035	  164390	  181286	  202421	  192830	  200148	  158907	  185990	  177325	  182327
  175313	  195712	  189811	  198252	  194753	  206143	  188824	  206223	  213969	  183876	  181778	  173323
  180690	  178739	  182897	  166317	  223892	  191367	  203761	  200421	  205476	  225916	  192657	  183494
  195505	  181621	  195976	  196418	  187842	  211109	  196366	  197060	  207540	  185041	  182501	  194027
  160152	  187521	  179448	  181891	  212520	  190737	  189887	  178240	  190818	  190912	  185104	  179914
  163294	  180604	  185556	  185482	  189695	  187887	  177899	  182406	  195869	  189937	  190617	  185715
  174378	  161957	  178105	  173105	  172512	  179283	  174894	  177240	  189967	  192995	  160701	  171229
  156162	  169894	  160532	  171118	  177978	  183602	  187423	  181045	  180368	  190697	  189879	  200356

Time [s]: 3720
  181550	  179687	  161835	  163938	  187270	  190833	  191957	  214338	  160716	  177387	  176372	  182992
  169374	  180317	  188122	  198592	  188944	  217093	  181042	  188996	  196911	  184641	  186735	  168612
  185217	  186212	  181168	  158552	  209127	  193294	  210379	  196233	  197228	  229356	  189180	  192790
  188716	  186142	  186741	  190782	  183836	  198882	  191483	  193995	  192112	  192254	  180980	  175289
  175705	  194420	  183237	  180795	  201888	  206323	  182789	  180628	  192690	  187201	  187581	  189505
  155737	  181799	  188039	  191243	  186100	  191036	  183286	  185776	  187217	  192409	  194716	  176357
  176915	  167579	  174289	  186876	  176784	  164690	  179924	  171120	  186495	  197636	  167644	  170574
  170225	  167299	  162766	  177958	  165513	  191158	  187168	  186921	  174216	  184324	  187849	  176713

Time [s]: 3840
  179014	  182733	  166165	  166833	  186854	  203955	  199185	  210563	  164290	  187678	  163491	  191753
  172798	  186040	  191200	  204478	  192616	  200660	  174549	  188592	  215632	  171841	  190191	  169182
  186392	  174332	  179258	  168729	  211481	  191176	  207242	  200360	  187972	  228355	  193985	  177872
  197742	  186449	  184572	  196387	  189003	  196246	  197106	  199317	  205714	  194225	  184167	  171974
  168261	  201365	  193110	  174899	  192795	  199442	  194651	  192064	  197443	  183590	  181788	  183037
  150680	  175386	  187733	  186194	  178466	  189812	  175522	  177068	  196804	  189935	  181390	  182689
  175857	  166940	  160434	  183362	  171152	  173393	  184399	  175018	  183228	  201075	  163449	  177430
  167085	  160839	  169380	  165699	  166037	  181326	  184166	  187974	  184252	  192562	  183730	  190674

Time [s]: 3960
  176442	  174695	  167170	  159289	  186296	  206476	  199228	  208215	  170408	  186061	  167654	  181982
  163181	  188334	  192097	  196389	  185739	  197787	  196600	  196566	  211161	  179814	  178575	  176899
  192485	  178373	  184444	  176594	  206807	  199725	  206922	  212449	  198975	  223411	  196514	  180865
  186177	  181282	  178496	  189737	  187585	  193542	  195510	  205301	  205958	  205127	  182780	  179688
  166937	  200467	  183504	  181135	  212335	  193806	  195998	  193784	  187468	  196334	  180645	  179894
  141722	  170589	  195212	  181159	  190597	  191196	  176719	  191996	  192964	  185167	  192110	  191506
  177139	  164655	  168119	  182288	  182028	  171029	  179807	  179811	  192319	  201882	  165503	  182432
  164902	  161127	  173212	  171364	  174252	  190235	  195403	  195682	  187302	  194444	  177539	  181470

Time [s]: 4080
  184276	  162723	  170345	  165103	  185118	  200596	  193479	  226552	  164288	  183680	  172360	  194938
  168813	  194313	  185246	  188077	  187766	  205855	  180318	  188054	  201054	  184282	  179292	  173544
  197938	  181494	  185085	  162287	  214166	  189762	  203531	  210110	  201217	  233733	  192122	  183779
  193824	  185152	  186768	  185077	  195930	  208097	  189063	  198053	  194606	  196147	  183341	  173667
  171241	  200647	  175603	  179681	  191613	  196788	  207595	  185306	  187453	  187541	  182898	  193782
  162130	  176418	  188099	  181238	  188470	  197832	  202540	  191720	  186113	  184431	  193540	  193510
  178229	  168390	  166872	  188519	  176979	  172281	  175466	  178252	  196901	  205021	  167034	  183864
  158375	  164225	  164737	  179611	  167475	  186710	  188829	  190636	  180079	  196352	  187727	  184001

Time [s]: 4200
  175930	  168105	  162142	  174468	  185490	  196427	  201213	  224484	  158440	  194466	  174258	  182595
  176838	  196176	  191717	  195315	  192445	  202677	  193000	  186269	  210456	  191976	  198306	  187383
  188726	  181993	  188990	  166380	  209094	  194455	  208039	  208421	  200717	  225603	  195458	  185573
